// Command line: MsdnHelper.exe
// Project page: https://github.com/yallie/MsdnHelper
System.Windows.RoutedPropertyChangedEventHandler`1,ms589771
System.Windows.WeakEventManager.ListenerList`1,hh199308
System.Windows.WeakEventManager`2,hh199438
System.Windows.Documents.TextElementCollection`1,ms522946
System.Windows.Forms.BindingCompleteState,4d01bz9t
System.Windows.Forms.Border3DSide,ezxa8z32
System.Windows.Forms.ColumnHeaderAutoResizeStyle,hwd33cyk
System.Windows.Forms.ControlUpdateMode,ms158470
System.Windows.Forms.DataGridViewClipboardCopyMode,2dzbc92t
System.Windows.Forms.DataGridViewHeaderBorderStyle,wcd876d6
System.Windows.Forms.DataGridViewPaintParts,ms159092
System.Windows.Forms.DataGridViewRowHeadersWidthSizeMode,ms159167
System.Windows.Forms.DataGridViewSelectionMode,3c89df86
System.Windows.Forms.ErrorBlinkStyle,w6kw56t0
System.Windows.Forms.FormBorderStyle,hw8kes41
System.Windows.Forms.FrameStyle,5ykadx3e
System.Windows.Forms.RichTextBoxSelectionAttribute,f7d379be
System.Windows.Forms.RichTextBoxWordPunctuations,5xhad5tt
System.Windows.Forms.SizeType,ayb59253
System.Windows.Forms.SortOrder,dscy145f
System.Windows.Forms.StatusBarPanelAutoSize,haxzcx6c
System.Windows.Forms.TabAppearance,s1ee3btf
System.Windows.Forms.TabDrawMode,c0bb8se1
System.Windows.Forms.TextImageRelation,s020taz2
System.Windows.Forms.ToolBarTextAlign,bh3xaxax
System.Windows.Forms.DataVisualization.Charting.ChartElementCollection`1,dd456189
System.Windows.Forms.DataVisualization.Charting.ChartNamedElementCollection`1,dd468031
System.Windows.Forms.Design.ToolStripItemDesignerAvailability,ms161735
System.Windows.Forms.VisualStyles.CheckBoxState,eb177szy
System.Windows.Forms.VisualStyles.FilenameProperty,a1d76yad
System.Windows.Forms.VisualStyles.GroupBoxState,sc0kt5h2
System.Windows.Forms.VisualStyles.HorizontalAlign,ms161899
System.Windows.Forms.VisualStyles.SizingType,0ysdkccz
System.Windows.Forms.VisualStyles.TextBoxState,5ky6ha6k
System.Windows.Media.TextFormatting.TextSpan`1,ms607025
System.Windows.Navigation.PageFunction`1,ms615540
System.Windows.Navigation.ReturnEventArgs`1,ms615572
System.Windows.Navigation.ReturnEventHandler`1,ms615580
System.Windows.Threading.DispatcherOperation`1,hh199415
System.Workflow.Activities.OperationInfo,bb360423
System.Workflow.Activities.TypedOperationInfo,bb300891
System.Workflow.ComponentModel.IActivityEventListener`1,ms617063
System.Xaml.Schema.XamlValueConverter`1,dd990572
System.Xml.ConformanceLevel,h2344bs2
System.Xml.ReadState,fxtcxd31
System.Xml.Linq.XObjectChange,bb354510
System.Xml.Schema.XmlSchemaForm,kf77k22e
System.Xml.Schema.XmlSchemaInference.InferenceOption,ms162781
System.Xml.Schema.XmlSchemaUse,h926w9hs
System.Xml.Schema.XmlSchemaValidity,9w51bas3
System.Xml.Xsl.Runtime.XmlQuerySequence`1,ms224277
Microsoft.Aspnet.Snapin.MMC_CONTROL_TYPE,s31x428d
Microsoft.Build.BuildEngine.ToolsetDefinitionLocations,bb342189
Microsoft.Build.Utilities.TargetDotNetFrameworkVersion,ms126273
Microsoft.CSharp.Activities.CSharpReference`1,hh157024
Microsoft.CSharp.Activities.CSharpValue`1,hh157009
Microsoft.VisualBasic.FileAttribute,8wcck8fe
Microsoft.VisualBasic.Activities.VisualBasicReference`1,dd780235
Microsoft.VisualBasic.Activities.VisualBasicValue`1,dd782058
Microsoft.VisualBasic.FileIO.FieldType,ms127950
Microsoft.VisualBasic.FileIO.UICancelOption,ms128119
Microsoft.VisualBasic.Logging.LogFileLocation,ms128203
Microsoft.VisualBasic.MyServices.Internal.ContextValue`1,ms128260
Microsoft.VisualC.StlClr.BinaryDelegate`3,bb337679
Microsoft.VisualC.StlClr.DequeEnumerator`1,bb292149
Microsoft.VisualC.StlClr.DequeEnumeratorBase`1,bb383418
Microsoft.VisualC.StlClr.GenericPair`2,bb302152
Microsoft.VisualC.StlClr.HashEnumerator`2,bb343551
Microsoft.VisualC.StlClr.HashEnumeratorBase`2,bb302203
Microsoft.VisualC.StlClr.IDeque`1,bb155904
Microsoft.VisualC.StlClr.IHash`2,bb359329
Microsoft.VisualC.StlClr.IList`1,bb352739
Microsoft.VisualC.StlClr.IPriorityQueue`2,bb341766
Microsoft.VisualC.StlClr.IQueue`2,bb301684
Microsoft.VisualC.StlClr.IStack`2,bb339909
Microsoft.VisualC.StlClr.ITree`2,bb348399
Microsoft.VisualC.StlClr.IVector`1,bb338044
Microsoft.VisualC.StlClr.ListEnumerator`1,bb351796
Microsoft.VisualC.StlClr.ListEnumeratorBase`1,bb291922
Microsoft.VisualC.StlClr.TreeEnumerator`2,bb343596
Microsoft.VisualC.StlClr.TreeEnumeratorBase`2,bb342848
Microsoft.VisualC.StlClr.UnaryDelegate`2,bb356929
Microsoft.VisualC.StlClr.VectorEnumerator`1,bb460658
Microsoft.VisualC.StlClr.VectorEnumeratorBase`1,bb347837
Microsoft.VisualC.StlClr.Generic.ConstContainerBidirectionalIterator`1,bb357504
Microsoft.VisualC.StlClr.Generic.ConstContainerRandomAccessIterator`1,bb291963
Microsoft.VisualC.StlClr.Generic.ConstReverseBidirectionalIterator`1,bb350528
Microsoft.VisualC.StlClr.Generic.ConstReverseRandomAccessIterator`1,bb357187
Microsoft.VisualC.StlClr.Generic.ContainerBidirectionalIterator`1,bb358690
Microsoft.VisualC.StlClr.Generic.ContainerRandomAccessIterator`1,bb336788
Microsoft.VisualC.StlClr.Generic.IBaseIterator`1,bb359686
Microsoft.VisualC.StlClr.Generic.IBidirectionalContainer`1,bb358639
Microsoft.VisualC.StlClr.Generic.IBidirectionalIterator`1,bb355781
Microsoft.VisualC.StlClr.Generic.IForwardIterator`1,bb291800
Microsoft.VisualC.StlClr.Generic.IInputIterator`1,bb356817
Microsoft.VisualC.StlClr.Generic.INode`1,bb356982
Microsoft.VisualC.StlClr.Generic.IOutputIterator`1,bb335894
Microsoft.VisualC.StlClr.Generic.IRandomAccessContainer`1,bb347263
Microsoft.VisualC.StlClr.Generic.IRandomAccessIterator`1,bb343346
Microsoft.VisualC.StlClr.Generic.ReverseBidirectionalIterator`1,bb347663
Microsoft.VisualC.StlClr.Generic.ReverseRandomAccessIterator`1,bb302295
Microsoft.Win32.RegistryHive,ctb3kd86
